Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
TXN00027090,2025-06-14 04:21:40,Jon Garza,"Potatoes, Coffee, Carrots, Honey, Milk",5,49.34,Mobile Payment,Seattle,Department Store,Yes,New,Summer,None
TXN00027091,2026-03-28 11:53:58,Christian Cross,"Canned Beans, Yogurt, Ketchup",3,33.35,Debit Card,Houston,Supermarket,Yes,Regular,Spring,BOGO
TXN00027092,2025-03-15 14:52:44,Tara Brown,"Dish Soap, Flour, Soda, Vinegar, Cooking Oil, Peanut Butter, Soap, Sausages, Coffee",9,125.73,Debit Card,San Jose,Supermarket,Yes,Premium,Spring,Percentage Discount
TXN00027093,2025-11-24 17:52:43,Donald Santana,"Eggs, Bottled Water, Rice, Onions, Cheese, Pet Food, Bananas, Toothpaste, Coffee",9,127.03,Credit Card,Atlanta,Supermarket,Yes,Regular,Fall,Percentage Discount
TXN00027094,2025-03-17 04:53:47,Arthur Mcneil,"Jam, Baby Formula, Milk, Canned Soup, Toothpaste, Chocolate, Oranges, Diapers, Carrots, Yogurt",10,136.08,Cash,Houston,Supermarket,No,Premium,Spring,None
TXN00027095,2024-10-30 05:12:28,Daniel Lee,"Carrots, Sugar, Coffee, Paper Towels, Apples, Mayonnaise, Peanut Butter, Shrimp, Orange Juice, Canned Soup",10,144.65,Debit Card,Seattle,Convenience Store,Yes,Regular,Fall,BOGO
TXN00027096,2025-11-25 21:27:14,Sarah Moore,"Sausages, Bacon",2,28.11,Gift Card,Phoenix,Department Store,Yes,Regular,Fall,Seasonal Offer
TXN00027097,2026-08-12 23:32:53,Jessica King,"Oranges, Vinegar, Yogurt, Diapers, Pasta, Cookies, Cheese, Bread",8,89.32,Debit Card,Denver,Supermarket,No,Premium,Summer,None
TXN00027098,2026-05-27 06:53:11,Jordan Garcia,"Dish Soap, Jam, Mayonnaise",3,30.56,Credit Card,San Jose,Department Store,Yes,VIP,Spring,Clearance
TXN00027099,2026-01-27 17:13:48,Daniel Benjamin,"Honey, Orange Juice, Soap, Tortillas, Milk, Apples, Peanut Butter, Chips, Potatoes",9,113.66,Mobile Payment,Denver,Supermarket,Yes,Regular,Winter,None
TXN00027100,2025-10-02 06:25:43,Eric Silva,"Olive Oil, Salmon",2,40.13,Debit Card,Nashville,Convenience Store,No,Occasional,Fall,None
TXN00027101,2026-04-03 17:52:47,Jamie Mayer,"Salmon, Pet Food, Tea, Ground Beef, Peanut Butter, Toilet Paper, Soda, Bacon, Lettuce",9,98.83,Mobile Payment,Denver,Department Store,No,Premium,Spring,None
TXN00027102,2026-02-07 00:58:41,Alex Cameron,"Ground Beef, Honey",2,15.97,Cash,Nashville,Supermarket,No,Occasional,Winter,None
TXN00027103,2025-08-07 15:31:01,Mark Edwards,"Shampoo, Peanut Butter, Canned Beans, Wine, Yogurt, Cookies, Sugar",7,102.18,Credit Card,Boston,Convenience Store,No,Regular,Summer,Percentage Discount
TXN00027104,2024-12-16 15:56:22,Arthur Krueger,"Soda, BBQ Sauce, Ground Beef, Honey, Apples, Rice, Toilet Paper",7,95.65,Debit Card,Boston,Warehouse Club,No,Occasional,Winter,None
TXN00027105,2025-06-08 04:51:23,Sandra Mccoy,"Coffee, Cereal Bars, Energy Drink, Canned Soup, Chocolate, Wine, Paper Towels, Mayonnaise",8,95.53,Credit Card,Austin,Online,Yes,New,Summer,None
TXN00027106,2025-03-13 07:30:46,Crystal Clayton,"Pet Food, BBQ Sauce, Salsa, Apples",4,70.07,Credit Card,Phoenix,Convenience Store,No,Occasional,Spring,None
TXN00027107,2025-03-01 09:18:05,Joshua Schmidt,"Mustard, Paper Towels, Cereal, Soap",4,65.59,Cash,Columbus,Convenience Store,No,Premium,Spring,None
TXN00027108,2026-06-27 03:53:01,Jeanne Mills,"Yogurt, Cereal, Soap, Jam, Onions, Toothpaste, Chicken Breast, Ice Cream",8,69.93,Gift Card,New York,Warehouse Club,Yes,Occasional,Summer,Percentage Discount
TXN00027109,2026-04-11 23:25:28,Katherine Graham,"Ground Beef, Soda, Olive Oil, Tea, Vinegar, Ketchup",6,55.63,Debit Card,Chicago,Online,No,VIP,Spring,None
TXN00027110,2026-01-10 01:44:17,Virginia Jimenez,"Tomatoes, Flour, Cereal, Rice, Bottled Water, Paper Towels",6,61.0,Mobile Payment,Atlanta,Department Store,Yes,Regular,Winter,Clearance
TXN00027111,2026-09-08 12:26:18,Jimmy Terry,"Jam, Diapers, Salmon, Pasta, Wine, Lettuce, Yogurt, Ground Beef, Bacon, Honey",10,136.02,Debit Card,Philadelphia,Supermarket,No,Occasional,Fall,None
TXN00027112,2024-10-17 08:45:35,Dennis Cooper PhD,"Toothpaste, Vinegar, Rice, Oranges, Cereal Bars",5,49.41,Credit Card,Houston,Convenience Store,Yes,Regular,Fall,Clearance
TXN00027113,2026-03-04 15:25:06,Keith Rodriguez,"Bottled Water, Cereal, Apples, Oranges, Chicken Breast, Frozen Pizza, Rice, Pet Food, Sausages, Ice Cream",10,76.69,Debit Card,Dallas,Online,No,Occasional,Spring,None
TXN00027114,2025-04-26 20:29:18,Angela Richards,"Bread, Bottled Water, Granola",3,25.13,Credit Card,Nashville,Supermarket,Yes,Occasional,Spring,Clearance
TXN00027115,2026-05-26 16:48:42,Krista Gibson,"Chips, Bacon",2,17.49,Debit Card,Denver,Supermarket,Yes,New,Spring,Percentage Discount
TXN00027116,2026-09-06 03:24:33,Matthew Moore,"Onions, Bottled Water, Peanut Butter, Frozen Pizza, Milk, Cheese, Salsa, Ground Beef",8,56.37,Debit Card,San Jose,Supermarket,Yes,Regular,Fall,BOGO
TXN00027117,2024-10-30 01:20:42,Catherine Davis,Tomatoes,1,22.02,Credit Card,Philadelphia,Department Store,No,New,Fall,None
TXN00027118,2026-05-09 02:06:16,Cindy Harrington,Apples,1,8.47,Debit Card,Houston,Warehouse Club,No,Occasional,Spring,None
TXN00027119,2025-08-18 06:57:07,Mr. Joel Peters,"Tomatoes, Vinegar, Sugar, Eggs, Apples",5,60.24,Credit Card,Philadelphia,Supermarket,No,Premium,Summer,None
TXN00027120,2026-01-23 01:08:01,Timothy Duncan,"Baby Formula, Mustard, Shrimp, Cereal, Coffee",5,40.17,Cash,Boston,Supermarket,Yes,Premium,Winter,Clearance
TXN00027121,2026-03-27 07:11:46,Christopher Smith,"Energy Drink, Lettuce",2,25.19,Mobile Payment,New York,Supermarket,No,New,Spring,None
TXN00027122,2025-01-15 04:52:28,Tracey Suarez,"Jam, Toothpaste, Pet Food, Coffee, Carrots, Baby Formula, Butter, Peanut Butter, Mustard, Milk",10,128.97,Cash,San Diego,Supermarket,No,Premium,Winter,None
TXN00027123,2026-08-21 13:08:51,Joanna Bradshaw,"Shampoo, Chocolate, Peanut Butter, Milk, Dish Soap, Butter, Cooking Oil",7,100.27,Cash,San Diego,Online,No,Occasional,Summer,None
TXN00027124,2025-05-13 16:56:30,Aaron Thompson,Energy Drink,1,7.84,Cash,Dallas,Supermarket,No,Premium,Spring,None
TXN00027125,2025-10-25 21:47:43,Eric Reese,"Wine, BBQ Sauce, Salmon, Lettuce",4,39.45,Cash,Phoenix,Supermarket,No,New,Fall,None
TXN00027126,2025-02-06 19:48:13,Scott Morales,"Beer, Lettuce, Frozen Pizza, Ground Beef",4,40.53,Debit Card,Atlanta,Supermarket,No,Occasional,Winter,None
TXN00027127,2025-06-18 14:26:49,Patricia Johnson,"Cooking Oil, Vinegar",2,36.04,Debit Card,Charlotte,Warehouse Club,No,Occasional,Summer,None
TXN00027128,2025-05-13 23:04:28,Christopher White,"Orange Juice, Honey, Chips",3,30.96,Mobile Payment,Jacksonville,Supermarket,Yes,Occasional,Spring,Percentage Discount
TXN00027129,2025-10-22 09:45:25,Peter Morgan,"Bananas, Diapers",2,36.67,Mobile Payment,Denver,Online,No,VIP,Fall,None
TXN00027130,2025-12-27 11:13:40,Joel Jackson,"Soap, Energy Drink, Apples, Sausages, Salmon, Soda",6,84.76,Credit Card,Dallas,Convenience Store,No,New,Winter,None
TXN00027131,2024-11-02 17:45:38,Joshua Chapman,"BBQ Sauce, Shrimp",2,34.57,Credit Card,Charlotte,Department Store,Yes,VIP,Fall,Percentage Discount
TXN00027132,2025-02-27 11:41:03,Scott Lara,"Yogurt, Toilet Paper, Cheese, Cooking Oil, Mayonnaise, Ground Beef, Peanut Butter",7,76.41,Credit Card,Philadelphia,Online,No,Regular,Winter,None
TXN00027133,2026-05-14 12:36:41,Theresa Mercer,"Onions, Jam, Beer, Pasta, Honey, Toilet Paper",6,44.65,Cash,Jacksonville,Convenience Store,Yes,New,Spring,Clearance
TXN00027134,2026-05-11 21:23:51,Richard Flynn,"Honey, Toilet Paper, Peanut Butter, Chocolate, Frozen Pizza, Canned Soup, Bacon, Cheese, Cookies, Diapers",10,137.48,Debit Card,Houston,Online,No,Occasional,Spring,None
TXN00027135,2026-01-14 01:17:43,Judy Baker,"Bacon, Milk",2,11.96,Debit Card,Dallas,Supermarket,No,New,Winter,None
TXN00027136,2026-06-18 10:16:06,Pamela Hicks,"Milk, Shrimp, Laundry Detergent",3,35.8,Credit Card,Atlanta,Convenience Store,No,New,Summer,None
TXN00027137,2026-04-26 13:54:26,Madison Richardson,"Tortillas, Pasta, Flour, Toilet Paper, Canned Soup, Cooking Oil, Orange Juice, Toothpaste",8,96.85,Credit Card,Denver,Warehouse Club,No,Occasional,Spring,None
TXN00027138,2025-02-24 16:17:49,Brandon Kirby,Flour,1,9.37,Debit Card,San Antonio,Supermarket,Yes,VIP,Winter,None
TXN00027139,2025-02-16 22:49:50,Wesley Jensen MD,"Rice, Mustard, Jam, Beer, Shampoo, Flour, Laundry Detergent, Bread, Energy Drink",9,87.92,Debit Card,Los Angeles,Supermarket,Yes,New,Winter,None
TXN00027140,2026-04-15 22:07:27,Eddie Adams,"Carrots, Tomatoes",2,22.15,Credit Card,Boston,Supermarket,No,New,Spring,None
TXN00027141,2025-02-24 22:03:28,Morgan Cunningham,"Onions, Ice Cream, Toilet Paper, Beer, Baby Formula, Lettuce, Cereal Bars, Cheese",8,101.18,Credit Card,Dallas,Convenience Store,No,Occasional,Winter,None
TXN00027142,2026-06-29 00:08:52,Michelle Mcneil,"Olive Oil, Tortillas, Ice Cream, Cooking Oil, Mayonnaise, Eggs, Rice, Salmon",8,73.41,Debit Card,San Diego,Online,Yes,Regular,Summer,Clearance
TXN00027143,2026-07-20 05:38:08,Roy Paul,"Granola, Shrimp, Soap, Cooking Oil, Beer, Dish Soap, Diapers, Honey",8,66.37,Gift Card,Dallas,Warehouse Club,Yes,Regular,Summer,None
TXN00027144,2025-04-19 22:59:17,Anthony Parker,"Bacon, Cooking Oil, Soda, Rice",4,43.01,Cash,Chicago,Supermarket,Yes,New,Spring,None
TXN00027145,2025-01-14 13:45:58,Anna Evans,"Coffee, Shampoo",2,47.5,Cash,Houston,Warehouse Club,No,Occasional,Winter,None
TXN00027146,2024-11-01 11:27:42,Steven Cook,"Canned Soup, Ketchup",2,20.44,Mobile Payment,Portland,Convenience Store,Yes,Premium,Fall,Loyalty Reward
TXN00027147,2026-06-17 19:13:34,Vincent Smith,"Butter, Cereal Bars, Ground Beef, Shampoo, Apples, Cheese, Peanut Butter",7,101.04,Credit Card,Columbus,Supermarket,No,Occasional,Summer,None
TXN00027148,2024-10-17 22:51:55,Brenda Smith,Dish Soap,1,4.74,Debit Card,Philadelphia,Online,Yes,VIP,Fall,Seasonal Offer
TXN00027149,2026-05-09 08:54:44,Jeffrey Gibbs,"Chicken Breast, Ice Cream",2,31.62,Debit Card,Houston,Supermarket,No,Premium,Spring,None
TXN00027150,2025-05-01 05:34:43,Benjamin Alvarez,"Shrimp, Frozen Pizza, Toilet Paper",3,37.17,Cash,Chicago,Supermarket,Yes,VIP,Spring,None
TXN00027151,2025-09-19 07:54:41,Patricia Johnson,"Eggs, Chicken Breast, Salsa, Chips, Dish Soap, Bacon, Granola",7,103.37,Gift Card,Seattle,Supermarket,No,Occasional,Fall,Clearance
TXN00027152,2025-10-27 18:40:04,Gary Greer,"Flour, Onions, Cereal Bars, Bread, Paper Towels, Bottled Water, Ice Cream, Baby Formula",8,99.73,Cash,Chicago,Supermarket,No,Occasional,Fall,None
TXN00027153,2025-05-13 23:19:36,Darlene Kelly,"Potatoes, Yogurt, Cheese, Toothpaste",4,64.53,Mobile Payment,Dallas,Online,No,Occasional,Spring,None
TXN00027154,2026-01-17 19:14:27,Scott Thomas,"Paper Towels, Coffee, Yogurt, Milk",4,59.61,Debit Card,Charlotte,Supermarket,No,VIP,Winter,None
TXN00027155,2025-07-01 18:31:09,Joshua Smith,"Flour, Cereal Bars, Rice, BBQ Sauce, Cereal, Cooking Oil, Toothpaste, Eggs, Soap, Chips",10,112.36,Cash,Phoenix,Supermarket,No,Premium,Summer,Percentage Discount
TXN00027156,2026-04-06 07:44:17,Curtis Taylor,Dish Soap,1,11.92,Credit Card,Portland,Online,Yes,Occasional,Spring,None
TXN00027157,2025-04-16 23:55:40,John Alvarado,Bottled Water,1,4.72,Credit Card,Austin,Online,No,Regular,Spring,None
TXN00027158,2024-09-23 01:43:49,Tina Taylor,"Bottled Water, Eggs, Canned Beans, Honey, Wine, Toothpaste, Paper Towels",7,53.04,Debit Card,San Diego,Convenience Store,No,VIP,Fall,None
TXN00027159,2025-04-23 21:53:11,Sherry Cox,"Laundry Detergent, Beer, Sugar, Pasta, Bread, Cereal Bars, Pet Food, Chicken Breast, Tomatoes",9,107.17,Credit Card,Nashville,Supermarket,No,Occasional,Spring,None
TXN00027160,2025-10-02 09:39:45,Cynthia Clark,"Cookies, Ice Cream",2,18.25,Credit Card,Philadelphia,Online,No,Occasional,Fall,None
TXN00027161,2026-09-09 03:11:04,Kristen Ray,"Shampoo, Cookies, Shrimp, Chicken Breast, Apples, Frozen Pizza, Energy Drink, Soap, Tomatoes",9,64.32,Gift Card,San Diego,Supermarket,No,Premium,Fall,None
TXN00027162,2025-11-30 06:33:42,Krista Martinez,"Tortillas, Bananas, Granola, Paper Towels, Milk, Salsa, Dish Soap",7,94.58,Mobile Payment,Los Angeles,Supermarket,No,Regular,Fall,None
TXN00027163,2025-11-10 04:12:13,Jonathan York,"Soda, Wine, Laundry Detergent, Eggs, Shampoo, Shrimp, Diapers, Yogurt",8,130.36,Debit Card,Nashville,Warehouse Club,Yes,Regular,Fall,None
TXN00027164,2025-11-24 18:14:20,Allison Smith,"Flour, Canned Soup, Beer, Shrimp, Apples",5,59.69,Debit Card,Jacksonville,Supermarket,Yes,Regular,Fall,Percentage Discount
TXN00027165,2025-11-13 16:18:25,Nicole Barton,Chicken Breast,1,7.9,Mobile Payment,San Diego,Warehouse Club,Yes,Occasional,Fall,Percentage Discount
TXN00027166,2024-11-01 19:28:26,Maureen Bates,"Bottled Water, Canned Beans, Salsa, Wine, Mayonnaise, Soap, Soda, Paper Towels",8,108.77,Credit Card,Charlotte,Supermarket,No,Occasional,Fall,None
TXN00027167,2025-03-20 19:22:55,Elizabeth Rowland,"Cooking Oil, Salsa, Milk, Shrimp, Ground Beef, Lettuce, Cheese, Shampoo, BBQ Sauce, Vinegar",10,137.93,Cash,Charlotte,Warehouse Club,No,Occasional,Spring,None
TXN00027168,2026-05-15 17:07:32,Brittany Farley,"Cereal Bars, Vinegar, Pasta",3,34.28,Debit Card,Chicago,Department Store,No,Regular,Spring,None
TXN00027169,2025-10-19 06:26:12,William Sanders,"Energy Drink, Oranges, Cheese, Milk, Bottled Water",5,47.74,Credit Card,Houston,Convenience Store,No,Premium,Fall,Loyalty Reward
TXN00027170,2024-10-26 11:38:04,Edward Wallace,"Wine, Canned Soup, Onions, Soda, BBQ Sauce, Ketchup, Cooking Oil",7,93.48,Credit Card,San Jose,Convenience Store,No,Occasional,Fall,None
TXN00027171,2024-10-02 09:33:24,Tracy Burke,"Pasta, Canned Beans, Ice Cream, Paper Towels, Cereal Bars, Eggs, BBQ Sauce",7,87.03,Cash,San Jose,Online,No,Premium,Fall,None
TXN00027172,2025-08-22 17:22:50,Mark Elliott,"Carrots, Orange Juice, Bread, Honey, Bananas, Tortillas, Ground Beef",7,99.2,Cash,San Jose,Warehouse Club,No,Regular,Summer,None
TXN00027173,2025-04-21 03:03:25,Anthony James DVM,"Yogurt, Salmon",2,24.35,Mobile Payment,Atlanta,Convenience Store,No,Regular,Spring,None
TXN00027174,2026-04-16 21:43:49,William Giles,"Tortillas, Diapers",2,33.13,Debit Card,Phoenix,Convenience Store,No,Occasional,Spring,Clearance
TXN00027175,2024-11-03 14:59:25,Joy Reid,"Mustard, Mayonnaise, Honey",3,37.76,Cash,Boston,Department Store,No,Premium,Fall,None
TXN00027176,2026-08-11 17:28:24,Teresa Martinez,"Rice, Mustard, Lettuce, Tortillas, Canned Beans, Baby Formula",6,70.65,Credit Card,New York,Department Store,No,VIP,Summer,None
TXN00027177,2026-08-29 19:43:14,Craig Raymond,"BBQ Sauce, Flour, Ketchup, Cooking Oil, Soap, Chicken Breast, Canned Soup, Canned Beans, Bananas, Paper Towels",10,171.68,Credit Card,Seattle,Department Store,No,Regular,Summer,None
TXN00027178,2025-11-30 16:32:34,Rebecca Sandoval,"Tortillas, Mustard",2,22.02,Debit Card,Los Angeles,Online,Yes,Premium,Fall,Loyalty Reward
TXN00027179,2025-01-22 17:07:35,Christine Parker,"Ice Cream, Bread, Oranges, Pasta, Shampoo, Tea, Cookies",7,70.8,Credit Card,Philadelphia,Department Store,Yes,Occasional,Winter,None
TXN00027180,2025-11-09 04:47:37,Allison Branch,"Shampoo, Cookies, Mustard, Toothpaste, Yogurt, Paper Towels, Eggs, Coffee, Chips",9,92.15,Mobile Payment,New York,Department Store,No,Occasional,Fall,None
TXN00027181,2026-06-04 11:49:15,Sarah Jordan,"Eggs, Onions, Milk, Mustard, Sugar, Orange Juice, BBQ Sauce, Lettuce, Paper Towels",9,80.85,Mobile Payment,San Diego,Supermarket,No,Regular,Summer,BOGO
TXN00027182,2025-01-30 23:56:53,Robert James,"Peanut Butter, Laundry Detergent",2,16.61,Debit Card,Portland,Convenience Store,Yes,Regular,Winter,None
TXN00027183,2025-03-29 13:00:50,Wendy Martin,"Cheese, Yogurt, Wine, Bread, Diapers, Soda, Peanut Butter, Canned Beans",8,103.43,Mobile Payment,Nashville,Convenience Store,No,Occasional,Spring,None
TXN00027184,2025-11-03 22:11:45,Anita Pitts,"Coffee, Chips, Dish Soap, Toothpaste, Ketchup, Cheese, Energy Drink, Onions",8,122.78,Mobile Payment,Atlanta,Warehouse Club,No,Occasional,Fall,None
TXN00027185,2025-11-09 19:36:17,Diane Byrd MD,"Soap, Onions, Dish Soap, Soda, Granola, Chocolate, Honey, Shampoo",8,79.62,Debit Card,Denver,Convenience Store,No,VIP,Fall,None
TXN00027186,2025-11-01 18:05:53,Chelsea Martin,"Honey, Laundry Detergent",2,17.07,Mobile Payment,Philadelphia,Supermarket,No,Occasional,Fall,None
TXN00027187,2025-04-28 02:50:54,Sharon Sims,"Vinegar, Oranges, Olive Oil",3,38.93,Cash,Austin,Supermarket,Yes,Regular,Spring,Seasonal Offer
TXN00027188,2026-08-26 23:58:28,Jeffrey Lynch,"Potatoes, Jam, Pet Food, Baby Formula",4,51.67,Credit Card,Jacksonville,Supermarket,Yes,Occasional,Summer,None
TXN00027189,2026-05-07 16:06:38,Brandon Johns,"Olive Oil, Dish Soap, Bottled Water, Onions, Diapers, Milk",6,61.69,Mobile Payment,Los Angeles,Online,No,VIP,Spring,None
TXN00027190,2026-05-20 03:12:59,Jeffrey Hall,"BBQ Sauce, Chicken Breast",2,28.95,Credit Card,Boston,Convenience Store,No,VIP,Spring,None
TXN00027191,2026-01-06 11:17:51,Elijah Wall,"Honey, Diapers, Canned Soup, Soda, Wine",5,69.08,Mobile Payment,Dallas,Online,Yes,Occasional,Winter,None
TXN00027192,2025-07-19 13:53:24,Julian Williams,"Mustard, Cheese, Carrots, Peanut Butter, Frozen Pizza, Olive Oil, Vinegar, Canned Soup, Shrimp",9,115.42,Mobile Payment,Columbus,Online,No,Regular,Summer,None
TXN00027193,2025-01-06 21:14:39,Nathan Stanley,"Canned Beans, Canned Soup, Dish Soap, Ketchup, Sausages, Shrimp",6,67.65,Debit Card,Philadelphia,Convenience Store,No,Occasional,Winter,None
TXN00027194,2026-07-20 20:57:52,Mrs. Janice Fitzpatrick,"Milk, Soap, Canned Beans, Onions, Flour, Bottled Water, Canned Soup, Cereal Bars",8,86.74,Credit Card,Boston,Supermarket,No,Regular,Summer,None
TXN00027195,2025-04-26 05:10:55,Robert Miranda,"Coffee, Peanut Butter",2,10.52,Credit Card,Denver,Supermarket,Yes,Premium,Spring,Percentage Discount
TXN00027196,2026-07-18 06:40:49,Casey Gillespie,"Ketchup, Carrots, Cereal Bars, Diapers",4,48.26,Debit Card,Jacksonville,Online,No,New,Summer,Seasonal Offer
TXN00027197,2024-11-14 23:27:42,Keith Horton,"Toilet Paper, Toothpaste, Eggs, Soda, Bottled Water, Carrots",6,47.79,Mobile Payment,Boston,Supermarket,Yes,Regular,Fall,Loyalty Reward
TXN00027198,2025-06-17 18:40:51,Jessica Khan,"Ketchup, Tortillas, Pet Food, Lettuce",4,40.3,Debit Card,Atlanta,Supermarket,Yes,Premium,Summer,None
TXN00027199,2024-09-29 19:27:18,Kaitlin Hardin,"Rice, BBQ Sauce, Eggs, Laundry Detergent, Jam, Milk, Toothpaste, Flour, Toilet Paper",9,140.49,Mobile Payment,Los Angeles,Supermarket,No,Regular,Fall,None
TXN00027200,2026-03-05 01:07:46,Jonathan Russell,"Tomatoes, Jam",2,39.43,Mobile Payment,Chicago,Supermarket,No,VIP,Spring,None
TXN00027201,2024-12-26 23:00:52,Katherine Contreras,"Bottled Water, Baby Formula, Orange Juice, Tomatoes, Cereal Bars, Peanut Butter, Coffee",7,72.82,Credit Card,San Jose,Supermarket,Yes,Regular,Winter,None
TXN00027202,2026-09-05 19:24:26,Carrie Lewis,"Canned Beans, Salsa, Frozen Pizza, BBQ Sauce, Bottled Water, Cereal, Flour, Paper Towels, Milk",9,142.1,Gift Card,Columbus,Warehouse Club,No,Regular,Fall,None
TXN00027203,2025-06-12 17:06:48,Heidi Torres,"Cereal, Tomatoes",2,31.35,Debit Card,Boston,Department Store,Yes,Occasional,Summer,None
TXN00027204,2025-11-15 14:15:00,Alexander Collins,"Eggs, Granola, Sausages, Cheese, Butter, Onions",6,33.15,Credit Card,Chicago,Supermarket,No,Regular,Fall,None
TXN00027205,2026-08-15 10:45:12,Mr. David Mercado,"Tea, Bottled Water",2,26.46,Debit Card,Atlanta,Warehouse Club,Yes,Occasional,Summer,Seasonal Offer
TXN00027206,2025-08-28 13:23:44,Tammy Daniel,"Cereal Bars, Oranges, Vinegar, Ketchup, Jam",5,72.34,Credit Card,Columbus,Convenience Store,Yes,Premium,Summer,Loyalty Reward
TXN00027207,2026-04-06 19:10:16,Benjamin Smith,"Onions, Cookies, Tortillas, Carrots, Pasta, Oranges, Sausages, Cereal Bars",8,59.97,Credit Card,Denver,Supermarket,Yes,Regular,Spring,Seasonal Offer
TXN00027208,2025-08-04 18:48:13,William Ramos,"Cookies, Lettuce, Jam",3,31.68,Cash,San Antonio,Supermarket,No,New,Summer,None
TXN00027209,2025-05-19 18:53:24,Mark Webb,"Butter, Tomatoes, Bread, Paper Towels, BBQ Sauce",5,61.08,Credit Card,San Antonio,Department Store,No,Occasional,Spring,None
TXN00027210,2024-09-19 03:10:31,Cody Hart,"Sausages, Bacon, Bread",3,42.07,Gift Card,Columbus,Online,Yes,New,Fall,Clearance
TXN00027211,2026-02-22 13:22:53,Steven King,"Sugar, Cheese, Baby Formula",3,31.21,Credit Card,Charlotte,Department Store,Yes,VIP,Winter,None
TXN00027212,2026-04-15 04:31:55,Jessica Smith,Cheese,1,10.76,Mobile Payment,Portland,Supermarket,No,New,Spring,None
TXN00027213,2026-04-24 02:35:27,Tammy Long,"Chocolate, Toilet Paper",2,32.91,Credit Card,San Jose,Supermarket,No,Premium,Spring,None
TXN00027214,2024-11-05 18:43:49,Benjamin Duncan,"Onions, Carrots, Energy Drink, Potatoes, Shrimp, Lettuce, Canned Soup",7,63.5,Cash,Portland,Supermarket,Yes,Regular,Fall,None
TXN00027215,2024-09-24 08:01:43,Dwayne Klein,"Jam, Baby Formula, Granola, Wine",4,49.41,Mobile Payment,New York,Warehouse Club,No,Occasional,Fall,None
TXN00027216,2026-01-23 07:21:05,Chase Matthews,Cheese,1,16.37,Debit Card,Phoenix,Supermarket,Yes,Regular,Winter,None
TXN00027217,2025-12-21 05:56:34,Cynthia Shannon,"Paper Towels, Sugar, Pasta, Bottled Water",4,50.56,Mobile Payment,San Diego,Convenience Store,No,Regular,Winter,None
TXN00027218,2025-09-10 14:46:50,Jessica Smith,"Beer, Vinegar, Pasta, Apples, Butter, Bread, Oranges, Shrimp, Ground Beef",9,85.75,Credit Card,Chicago,Department Store,Yes,Regular,Fall,BOGO
